"Station.Id","Start.Date","Stop.Date","Rain.Total","Temperature.Dry.Bulb.Mean","Temperature.Dry.Bulb.Maximum","Temperature.Dry.Bulb.Minimum","Season","GDD","CGDD"
"PAK",2008-05-07,2008-05-07,0,6.2,14.3,0.7,"2008-2009",0,1253
"PAK",2008-05-08,2008-05-08,0,12.1,17,5.6,"2008-2009",5.1,1258.1
"PAK",2008-05-09,2008-05-09,10.6,15.5,17.9,12.7,"2008-2009",8.5,1266.6
"PAK",2008-05-10,2008-05-10,11.3,13.5,17.3,10.9,"2008-2009",6.5,1273.1
"PAK",2008-05-11,2008-05-11,0.2,12.1,16.7,6.6,"2008-2009",5.1,1278.2
"PAK",2008-05-12,2008-05-12,0,8.9,13.9,4.7,"2008-2009",1.9,1280.1
"PAK",2008-05-13,2008-05-13,0,7.1,15.1,2.1,"2008-2009",0.0999999999999996,1280.2
"PAK",2008-05-14,2008-05-14,0,10.7,19.4,4.6,"2008-2009",3.7,1283.9
"PAK",2008-05-15,2008-05-15,0,9.7,16.5,3.9,"2008-2009",2.7,1286.6
"PAK",2008-05-16,2008-05-16,0,12.3,17.1,8.7,"2008-2009",5.3,1291.9
"PAK",2008-05-17,2008-05-17,0,6.7,14.6,0.9,"2008-2009",0,1291.9
"PAK",2008-05-18,2008-05-18,0,6.6,15.4,0.6,"2008-2009",0,1291.9
"PAK",2008-05-19,2008-05-19,2.1,7.3,14.6,2.5,"2008-2009",0.3,1292.2
"PAK",2008-05-20,2008-05-20,3.9,8.6,13.9,4.7,"2008-2009",1.6,1293.8
"PAK",2008-05-21,2008-05-21,5.1,10.3,15.3,7.2,"2008-2009",3.3,1297.1
"PAK",2008-05-22,2008-05-22,5.3,12.1,16.6,10.2,"2008-2009",5.1,1302.2
"PAK",2008-05-23,2008-05-23,12,12.2,16.5,10.1,"2008-2009",5.2,1307.4
"PAK",2008-05-24,2008-05-24,13.5,11.3,14.8,9.5,"2008-2009",4.3,1311.7
"PAK",2008-05-25,2008-05-25,12.6,10.2,12.8,8.4,"2008-2009",3.2,1314.9
"PAK",2008-05-26,2008-05-26,1.9,9.3,13.3,7,"2008-2009",2.3,1317.2
"PAK",2008-05-27,2008-05-27,1.9,9.2,12.9,4.9,"2008-2009",2.2,1319.4
"PAK",2008-05-28,2008-05-28,0.3,10.2,14.9,4.5,"2008-2009",3.2,1322.6
"PAK",2008-05-29,2008-05-29,0.1,6.4,15,0,"2008-2009",0,1322.6
"RIR",2007-06-30,2007-06-30,6.4,11.8,15.6,10.1,"2007-2008",4.8,1194.4
"RIR",2007-07-01,2007-07-01,6.6,11.2,14.9,8,"2007-2008",4.2,1198.6
"RIR",2007-07-02,2007-07-02,2,8.6,12.6,5.4,"2007-2008",1.6,1200.2
"RIR",2007-07-03,2007-07-03,0,6.4,14.2,1.3,"2007-2008",0,1200.2
"RIR",2007-07-04,2007-07-04,8,6.4,9.5,2.1,"2007-2008",0,1200.2
"RIR",2007-07-05,2007-07-05,9.8,8.2,11.2,5.8,"2007-2008",1.2,1201.4
"RIR",2007-07-06,2007-07-06,0,5,9.2,NA,"2007-2008",0,1201.4
"RIR",2007-07-07,2007-07-07,0,1.3,9.4,NA,"2007-2008",0,1201.4
"RIR",2007-07-08,2007-07-08,0.2,1.4,9.7,NA,"2007-2008",0,1201.4
"RIR",2007-07-09,2007-07-09,7,4.6,6,0.4,"2007-2008",0,1201.4
"RIR",2007-07-10,2007-07-10,0,5.9,10.5,1.6,"2007-2008",0,1201.4
"RIR",2007-07-11,2007-07-11,0,4.3,13,NA,"2007-2008",0,1201.4
"RIR",2007-07-12,2007-07-12,0,1.9,12.3,NA,"2007-2008",0,1201.4
"RIR",2007-07-13,2007-07-13,0,1.4,11.2,NA,"2007-2008",0,1201.4
"RIR",2007-07-14,2007-07-14,0,2.6,11.5,NA,"2007-2008",0,1201.4
"RIR",2007-07-15,2007-07-15,0,2.7,11.3,NA,"2007-2008",0,1201.4
"RIR",2007-07-16,2007-07-16,0.2,5.6,11.6,0.6,"2007-2008",0,1201.4
"RIR",2007-07-17,2007-07-17,0,6.2,11.8,1.7,"2007-2008",0,1201.4
"RIR",2007-07-18,2007-07-18,0,5,13.3,NA,"2007-2008",0,1201.4
"RIR",2007-07-19,2007-07-19,5.4,9,13.3,2.5,"2007-2008",2,1203.4
"RIR",2007-07-20,2007-07-20,0.6,7.4,10.6,2.4,"2007-2008",0.4,1203.8
"RIR",2007-07-21,2007-07-21,3.2,7.8,11.9,1.7,"2007-2008",0.8,1204.6
"RIR",2007-07-22,2007-07-22,0,3.6,12.3,NA,"2007-2008",0,1204.6
"RIR",2007-07-23,2007-07-23,0,5.1,13.2,1,"2007-2008",0,1204.6
"RIR",2007-07-24,2007-07-24,0,9.3,16.6,3.5,"2007-2008",2.3,1206.9
"RIR",2007-07-25,2007-07-25,0.6,9.8,16.2,4.8,"2007-2008",2.8,1209.7
"RIR",2007-07-26,2007-07-26,0,8.5,16.1,2.9,"2007-2008",1.5,1211.2
"RIR",2007-07-27,2007-07-27,0,7.8,16.2,2.1,"2007-2008",0.8,1212
"RIR",2007-07-28,2007-07-28,0,9,13.4,4.7,"2007-2008",2,1214
"RIR",2007-07-29,2007-07-29,9.2,9.8,11.6,8,"2007-2008",2.8,1216.8
"RIR",2007-07-30,2007-07-30,3,9.7,11.8,7.3,"2007-2008",2.7,1219.5
"RIR",2007-07-31,2007-07-31,22.6,10.1,11.5,7.2,"2007-2008",3.1,1222.6
"RIR",2007-08-01,2007-08-01,0,8.3,16.1,3.3,"2007-2008",1.3,1223.9
"RIR",2007-08-02,2007-08-02,0,8.3,14.6,3.8,"2007-2008",1.3,1225.2
"RIR",2007-08-03,2007-08-03,0,9,16.1,4.9,"2007-2008",2,1227.2
"RIR",2007-08-04,2007-08-04,24.4,7.4,8.5,5,"2007-2008",0.4,1227.6
"RIR",2007-08-05,2007-08-05,9.4,6.9,12.6,2.5,"2007-2008",0,1227.6
"RIR",2007-08-06,2007-08-06,0.6,5.7,13.2,0.4,"2007-2008",0,1227.6
"RIR",2007-08-07,2007-08-07,1.2,4.2,12.1,NA,"2007-2008",0,1227.6
"RIR",2007-08-08,2007-08-08,0.2,6.3,13.3,2.2,"2007-2008",0,1227.6
"RIR",2007-08-09,2007-08-09,0,8.6,16,3.2,"2007-2008",1.6,1229.2
"RIR",2007-08-10,2007-08-10,1,12.6,18.9,6.2,"2007-2008",5.6,1234.8
"RIR",2007-08-11,2007-08-11,6.2,10.8,15.7,6.3,"2007-2008",3.8,1238.6
"RIR",2007-08-12,2007-08-12,0.2,7,14.5,1.1,"2007-2008",0,1238.6
"RIR",2007-08-13,2007-08-13,6,6.1,11.7,1.5,"2007-2008",0,1238.6
"RIR",2007-08-14,2007-08-14,0,4,10.3,NA,"2007-2008",0,1238.6
"RIR",2007-08-15,2007-08-15,0,6.1,11.6,1.3,"2007-2008",0,1238.6
"RIR",2007-08-16,2007-08-16,58.4,9.5,12.9,5.4,"2007-2008",2.5,1241.1
"RIR",2007-08-17,2007-08-17,0.8,7.8,13.4,2.7,"2007-2008",0.8,1241.9
"RIR",2007-08-18,2007-08-18,0,7.9,11.9,2.8,"2007-2008",0.9,1242.8
"RIR",2007-08-19,2007-08-19,0,8.8,15,4.7,"2007-2008",1.8,1244.6
"RIR",2007-08-20,2007-08-20,0,6.8,13.9,0,"2007-2008",0,1244.6
"RIR",2007-08-21,2007-08-21,0,8.7,14.2,4,"2007-2008",1.7,1246.3
"RIR",2007-08-22,2007-08-22,0,6.9,13.1,1.1,"2007-2008",0,1246.3
"RIR",2007-08-23,2007-08-23,0,6.8,13.3,1.6,"2007-2008",0,1246.3
"RIR",2007-08-24,2007-08-24,0,7.7,16.6,0.1,"2007-2008",0.7,1247
"RIR",2007-08-25,2007-08-25,0,7.3,16.5,0.6,"2007-2008",0.3,1247.3
"RIR",2007-08-26,2007-08-26,0,7.4,16.5,1.4,"2007-2008",0.4,1247.7
"RIR",2007-08-27,2007-08-27,0,7.6,15.6,1.2,"2007-2008",0.6,1248.3
"RIR",2007-08-28,2007-08-28,0,8.8,17.2,1.7,"2007-2008",1.8,1250.1
"RIR",2007-08-29,2007-08-29,2.6,10.9,18.6,4.9,"2007-2008",3.9,1254
"RIR",2007-08-30,2007-08-30,1,8.8,17.6,3.2,"2007-2008",1.8,1255.8
"RIR",2007-08-31,2007-08-31,0,11.8,19.4,5.7,"2007-2008",4.8,1260.6
"RIR",2007-09-01,2007-09-01,1.4,12.2,18.7,7.6,"2007-2008",5.2,1265.8
"RIR",2007-09-02,2007-09-02,0,11.2,19.8,4.2,"2007-2008",4.2,1270
"RIR",2007-09-03,2007-09-03,0.4,9.6,17.8,4.3,"2007-2008",2.6,1272.6
"RIR",2007-09-04,2007-09-04,1.2,9.3,15.5,2.1,"2007-2008",2.3,1274.9
"RIR",2007-09-05,2007-09-05,0,6.7,14.4,NA,"2007-2008",0,1274.9
"RIR",2007-09-06,2007-09-06,0,5.1,11.7,NA,"2007-2008",0,1274.9
"RIR",2007-09-07,2007-09-07,0,6.5,11.9,0.1,"2007-2008",0,1274.9
"RIR",2007-09-08,2007-09-08,0,6.6,14.5,0.2,"2007-2008",0,1274.9
"RIR",2007-09-09,2007-09-09,0,8.3,16.5,1.5,"2007-2008",1.3,1276.2
"RIR",2007-09-10,2007-09-10,1,10.3,16.3,3.5,"2007-2008",3.3,1279.5
"RIR",2007-09-11,2007-09-11,0,8.3,15.2,2.2,"2007-2008",1.3,1280.8
"RIR",2007-09-12,2007-09-12,0,9.9,15.4,3.8,"2007-2008",2.9,1283.7
"RIR",2007-09-13,2007-09-13,11.6,12.9,15.7,7.7,"2007-2008",5.9,1289.6
"RIR",2007-09-14,2007-09-14,4.4,9.8,16.5,3.8,"2007-2008",2.8,1292.4
"RIR",2007-09-15,2007-09-15,2.2,11.1,16,8,"2007-2008",4.1,1296.5
"RIR",2007-09-16,2007-09-16,0.6,10.6,17.5,5.4,"2007-2008",3.6,1300.1
"RIR",2007-09-17,2007-09-17,0,12.3,18.1,7.6,"2007-2008",5.3,1305.4
"RIR",2007-09-18,2007-09-18,0,11.7,17.4,7.5,"2007-2008",4.7,1310.1
"RIR",2007-09-19,2007-09-19,0,11.6,18,6.7,"2007-2008",4.6,1314.7
"RIR",2007-09-20,2007-09-20,0,12.4,20,5.5,"2007-2008",5.4,1320.1
"RIR",2007-09-21,2007-09-21,0,13.7,17.4,9.7,"2007-2008",6.7,1326.8
"RIR",2007-09-22,2007-09-22,2.6,13.7,18.4,10.7,"2007-2008",6.7,1333.5
"RIR",2007-09-23,2007-09-23,50.6,13.5,17.6,11.1,"2007-2008",6.5,1340
"RIR",2007-09-24,2007-09-24,2.6,12.5,16.1,10.4,"2007-2008",5.5,1345.5
"RIR",2007-09-25,2007-09-25,3,10.5,13.2,8.7,"2007-2008",3.5,1349
"RIR",2007-09-26,2007-09-26,0,8.7,12.7,3,"2007-2008",1.7,1350.7
"RIR",2007-09-27,2007-09-27,0,9.8,14.8,3.3,"2007-2008",2.8,1353.5
"RIR",2007-09-28,2007-09-28,0,10.7,16.1,5.8,"2007-2008",3.7,1357.2
"RIR",2007-09-29,2007-09-29,1,13.3,16.4,10,"2007-2008",6.3,1363.5
"RIR",2007-09-30,2007-09-30,17.2,11.4,14.8,7.9,"2007-2008",4.4,1367.9
"RIR",2007-10-01,2007-10-01,11.4,10.2,14,5.7,"2007-2008",3.2,1371.1
"RIR",2007-10-02,2007-10-02,5,9.2,15,4.7,"2007-2008",2.2,1373.3
"RIR",2007-10-03,2007-10-03,0,8.3,15.1,2.1,"2007-2008",1.3,1374.6
"RIR",2007-10-04,2007-10-04,14.4,11.2,17.3,5,"2007-2008",4.2,1378.8
"RIR",2007-10-05,2007-10-05,2.6,13.2,18.6,7.5,"2007-2008",6.2,1385
"RIR",2007-10-06,2007-10-06,0.4,12.7,19,7.1,"2007-2008",5.7,1390.7
"RIR",2007-10-07,2007-10-07,17.6,15.4,20.7,12.7,"2007-2008",8.4,1399.1
"RIR",2007-10-08,2007-10-08,0,12.5,20.4,3.6,"2007-2008",5.5,1404.6
"RIR",2007-10-09,2007-10-09,23.2,11.4,16.1,8.3,"2007-2008",4.4,1409
"RIR",2007-10-10,2007-10-10,56,10.3,11.7,8.8,"2007-2008",3.3,1412.3
"RIR",2007-10-11,2007-10-11,4.6,12.2,16.1,8.8,"2007-2008",5.2,1417.5
"RIR",2007-10-12,2007-10-12,0,12.6,19.5,6.1,"2007-2008",5.6,1423.1
"RIR",2007-10-13,2007-10-13,17.6,13.2,17.5,8.9,"2007-2008",6.2,1429.3
"RIR",2007-10-14,2007-10-14,9.2,8.2,12.5,4.9,"2007-2008",1.2,1430.5
"RIR",2007-10-15,2007-10-15,5,9.3,13.6,5.8,"2007-2008",2.3,1432.8
"RIR",2007-10-16,2007-10-16,7.4,15.2,19.3,10.7,"2007-2008",8.2,1441
"RIR",2007-10-17,2007-10-17,4.6,12.3,18.5,6.8,"2007-2008",5.3,1446.3
"RIR",2007-10-18,2007-10-18,0.2,7,12.5,NA,"2007-2008",0,1446.3
"RIR",2007-10-19,2007-10-19,0,8.9,14.8,3.3,"2007-2008",1.9,1448.2
"RIR",2007-10-20,2007-10-20,0.4,11.2,14.9,6.4,"2007-2008",4.2,1452.4
"RIR",2007-10-21,2007-10-21,0,15.3,19.7,10.1,"2007-2008",8.3,1460.7
"RIR",2007-10-22,2007-10-22,2.8,13.1,20.5,5.7,"2007-2008",6.1,1466.8
"RIR",2007-10-23,2007-10-23,0.8,11.7,20.5,3.7,"2007-2008",4.7,1471.5
"RIR",2007-10-24,2007-10-24,0,12,18.5,3.8,"2007-2008",5,1476.5
"RIR",2007-10-25,2007-10-25,0,12.5,18.4,6.8,"2007-2008",5.5,1482
"RIR",2007-10-26,2007-10-26,0.2,13.6,19.1,7.2,"2007-2008",6.6,1488.6
"RIR",2007-10-27,2007-10-27,1.6,10,14.6,7.2,"2007-2008",3,1491.6
"RIR",2007-10-28,2007-10-28,0,8.8,14.6,1.6,"2007-2008",1.8,1493.4
"RIR",2007-10-29,2007-10-29,0,11.8,17.2,6.7,"2007-2008",4.8,1498.2
"RIR",2007-10-30,2007-10-30,0,15.5,22.9,5.7,"2007-2008",8.5,1506.7
"RIR",2007-10-31,2007-10-31,0,16.3,22,11.1,"2007-2008",9.3,1516
"RIR",2007-11-01,2007-11-01,0,15.5,22.2,11.5,"2007-2008",8.5,1524.5
"RIR",2007-11-02,2007-11-02,0,11.8,18.5,4.6,"2007-2008",4.8,1529.3
"RIR",2007-11-03,2007-11-03,0.2,14.5,18.6,10.9,"2007-2008",7.5,1536.8
"RIR",2007-11-04,2007-11-04,1.2,16.4,21.8,11.4,"2007-2008",9.4,1546.2
"RIR",2007-11-05,2007-11-05,0,11.7,18.6,4.1,"2007-2008",4.7,1550.9
"RIR",2007-11-06,2007-11-06,0,11.5,16.7,5.2,"2007-2008",4.5,1555.4
"RIR",2007-11-07,2007-11-07,0,14,19.2,9.3,"2007-2008",7,1562.4
"RIR",2007-11-08,2007-11-08,0,12.9,19.6,4.6,"2007-2008",5.9,1568.3
"RIR",2007-11-09,2007-11-09,0,12.9,18.2,6.1,"2007-2008",5.9,1574.2
"RIR",2007-11-10,2007-11-10,0,13.6,17.2,9.7,"2007-2008",6.6,1580.8
"RIR",2007-11-11,2007-11-11,0,13.2,18.7,5.6,"2007-2008",6.2,1587
"RIR",2007-11-12,2007-11-12,0,14.3,21.3,8.7,"2007-2008",7.3,1594.3
"RIR",2007-11-13,2007-11-13,0.4,12.6,17.4,7.8,"2007-2008",5.6,1599.9
"RIR",2007-11-14,2007-11-14,0.2,12.8,19.9,7.1,"2007-2008",5.8,1605.7
"RIR",2007-11-15,2007-11-15,0.2,13.4,19.9,5.7,"2007-2008",6.4,1612.1
"RIR",2007-11-16,2007-11-16,0,12.7,18.8,6.7,"2007-2008",5.7,1617.8
"RIR",2007-11-17,2007-11-17,0,13.8,20.9,5.6,"2007-2008",6.8,1624.6
"RIR",2007-11-18,2007-11-18,0,14.6,19.9,8.1,"2007-2008",7.6,1632.2
"RIR",2007-11-19,2007-11-19,0,14.7,20,8.5,"2007-2008",7.7,1639.9
"RIR",2007-11-20,2007-11-20,0,15.6,21.6,10.2,"2007-2008",8.6,1648.5
"RIR",2007-11-21,2007-11-21,0,14.6,20.2,6.8,"2007-2008",7.6,1656.1
"RIR",2007-11-22,2007-11-22,0,17.5,25.8,9.2,"2007-2008",10.5,1666.6
"RIR",2007-11-23,2007-11-23,0,17.8,23.7,11.2,"2007-2008",10.8,1677.4
"RIR",2007-11-24,2007-11-24,0,19.7,28.5,9.7,"2007-2008",12.7,1690.1
"RIR",2007-11-25,2007-11-25,0,20,29.2,9.6,"2007-2008",13,1703.1
"RIR",2007-11-26,2007-11-26,0,14.8,22.2,5.4,"2007-2008",7.8,1710.9
"RIR",2007-11-27,2007-11-27,0,15.4,23,7.6,"2007-2008",8.4,1719.3
"RIR",2007-11-28,2007-11-28,0,13.6,19.6,5.4,"2007-2008",6.6,1725.9
"RIR",2007-11-29,2007-11-29,0,17.2,22.8,12.8,"2007-2008",10.2,1736.1
"RIR",2007-11-30,2007-11-30,0.8,14.9,19.3,11.3,"2007-2008",7.9,1744
"RIR",2007-12-01,2007-12-01,0,16.6,21.6,13.2,"2007-2008",9.6,1753.6
"RIR",2007-12-02,2007-12-02,0,15.7,21.7,9.6,"2007-2008",8.7,1762.3
"RIR",2007-12-03,2007-12-03,0,16.9,21.5,13.4,"2007-2008",9.9,1772.2
"RIR",2007-12-04,2007-12-04,0,16.5,21.9,11.6,"2007-2008",9.5,1781.7
"RIR",2007-12-05,2007-12-05,0,17.5,22.6,12,"2007-2008",10.5,1792.2
"RIR",2007-12-06,2007-12-06,0,16,25.3,6.6,"2007-2008",9,1801.2
"RIR",2007-12-07,2007-12-07,0,14,21,5.2,"2007-2008",7,1808.2
"RIR",2007-12-08,2007-12-08,0,18.4,26,11.3,"2007-2008",11.4,1819.6
"RIR",2007-12-09,2007-12-09,15.8,18.6,22.4,16.4,"2007-2008",11.6,1831.2
"RIR",2007-12-10,2007-12-10,2.4,18.5,21.3,16.6,"2007-2008",11.5,1842.7
"RIR",2007-12-11,2007-12-11,1.2,19.1,22.5,16.7,"2007-2008",12.1,1854.8
"RIR",2007-12-12,2007-12-12,0,19.3,24.4,15.8,"2007-2008",12.3,1867.1
"RIR",2007-12-13,2007-12-13,0.2,19.6,24.7,16.5,"2007-2008",12.6,1879.7
"RIR",2007-12-14,2007-12-14,0,18.8,22.3,16,"2007-2008",11.8,1891.5
"RIR",2007-12-15,2007-12-15,0,19.7,26,16.1,"2007-2008",12.7,1904.2
"RIR",2007-12-16,2007-12-16,0,20.1,24.9,15.6,"2007-2008",13.1,1917.3
"RIR",2007-12-17,2007-12-17,7.8,21.5,27.8,17.6,"2007-2008",14.5,1931.8
"RIR",2007-12-18,2007-12-18,57,15.3,19.6,13,"2007-2008",8.3,1940.1
"RIR",2007-12-19,2007-12-19,0,15.9,19.1,13.6,"2007-2008",8.9,1949
"RIR",2007-12-20,2007-12-20,0,16.6,20.8,13.3,"2007-2008",9.6,1958.6
"RIR",2007-12-21,2007-12-21,0,15.8,19.3,13,"2007-2008",8.8,1967.4
"RIR",2007-12-22,2007-12-22,0,15,21.8,7.7,"2007-2008",8,1975.4
"RIR",2007-12-23,2007-12-23,0.2,16.8,23.2,12.8,"2007-2008",9.8,1985.2
"RIR",2007-12-24,2007-12-24,0.2,19.1,23.5,15.5,"2007-2008",12.1,1997.3
"RIR",2007-12-25,2007-12-25,0,17.8,25.2,10.1,"2007-2008",10.8,2008.1
"RIR",2007-12-26,2007-12-26,0,12.7,19.6,5.2,"2007-2008",5.7,2013.8
"RIR",2007-12-27,2007-12-27,2.2,16.4,21.9,12.3,"2007-2008",9.4,2023.2
"RIR",2007-12-28,2007-12-28,0.4,15.3,21.3,9.5,"2007-2008",8.3,2031.5
"RIR",2007-12-29,2007-12-29,0,15.3,21.4,8.7,"2007-2008",8.3,2039.8
"RIR",2007-12-30,2007-12-30,0,18.7,23.4,14.4,"2007-2008",11.7,2051.5
"RIR",2007-12-31,2007-12-31,0,18.5,24,12.2,"2007-2008",11.5,2063
"RIR",2008-01-01,2008-01-01,0,16.4,22.4,9.7,"2008-2009",9.4,9.4
"RIR",2008-01-02,2008-01-02,0,19,27.8,10.6,"2008-2009",12,21.4
"RIR",2008-01-03,2008-01-03,0,21.8,28.2,13.1,"2008-2009",14.8,36.2
"RIR",2008-01-04,2008-01-04,0,18.3,22.3,13.6,"2008-2009",11.3,47.5
"RIR",2008-01-05,2008-01-05,0,19.7,25.6,15.4,"2008-2009",12.7,60.2
"RIR",2008-01-06,2008-01-06,0.2,20.7,24.8,17.4,"2008-2009",13.7,73.9
"RIR",2008-01-07,2008-01-07,15.2,21,23.9,19.6,"2008-2009",14,87.9
"RIR",2008-01-08,2008-01-08,7.6,19.9,22.5,16.8,"2008-2009",12.9,100.8
"RIR",2008-01-09,2008-01-09,0,17.2,23.2,9.8,"2008-2009",10.2,111
"RIR",2008-01-10,2008-01-10,0,17,22.2,13.3,"2008-2009",10,121
"RIR",2008-01-11,2008-01-11,0,15.4,20.4,9,"2008-2009",8.4,129.4
"RIR",2008-01-12,2008-01-12,0,19.7,26.8,13.8,"2008-2009",12.7,142.1
"RIR",2008-01-13,2008-01-13,0,21.5,28.9,15,"2008-2009",14.5,156.6
"RIR",2008-01-14,2008-01-14,0,22.2,28.4,16.8,"2008-2009",15.2,171.8
"RIR",2008-01-15,2008-01-15,0,19.2,27.7,10.2,"2008-2009",12.2,184
"RIR",2008-01-16,2008-01-16,0,18.9,25.5,10.7,"2008-2009",11.9,195.9
"RIR",2008-01-17,2008-01-17,0,20.8,24.8,15.9,"2008-2009",13.8,209.7
"RIR",2008-01-18,2008-01-18,0,18.3,25,10.1,"2008-2009",11.3,221
"RIR",2008-01-19,2008-01-19,0,17.1,24.9,7.8,"2008-2009",10.1,231.1
"RIR",2008-01-20,2008-01-20,0,19.9,27.5,14.6,"2008-2009",12.9,244
"RIR",2008-01-21,2008-01-21,21.4,21.2,26.8,18.5,"2008-2009",14.2,258.2
"RIR",2008-01-22,2008-01-22,42.4,19.7,28.2,11.5,"2008-2009",12.7,270.9
"RIR",2008-01-23,2008-01-23,0,17.7,24.3,10.4,"2008-2009",10.7,281.6
"RIR",2008-01-24,2008-01-24,0,18.5,25.5,12.4,"2008-2009",11.5,293.1
"RIR",2008-01-25,2008-01-25,0,19.8,24.8,15.8,"2008-2009",12.8,305.9
"RIR",2008-01-26,2008-01-26,1.2,19,24.6,14.2,"2008-2009",12,317.9
"RIR",2008-01-27,2008-01-27,0,18.5,24.1,12.2,"2008-2009",11.5,329.4
"RIR",2008-01-28,2008-01-28,0,19.8,24.9,13.8,"2008-2009",12.8,342.2
"RIR",2008-01-29,2008-01-29,0,20.1,26.4,12.5,"2008-2009",13.1,355.3
"RIR",2008-01-30,2008-01-30,0,20.3,26,14.2,"2008-2009",13.3,368.6
"RIR",2008-01-31,2008-01-31,0,20,24.3,14.9,"2008-2009",13,381.6
"RIR",2008-02-01,2008-02-01,0,21.1,26,17.1,"2008-2009",14.1,395.7
"RIR",2008-02-02,2008-02-02,0,17.4,21.9,12,"2008-2009",10.4,406.1
"RIR",2008-02-03,2008-02-03,0,19.6,25.6,14.5,"2008-2009",12.6,418.7
"RIR",2008-02-04,2008-02-04,14.2,18,27.6,9.8,"2008-2009",11,429.7
"RIR",2008-02-05,2008-02-05,0,15.4,21.5,8.2,"2008-2009",8.4,438.1
"RIR",2008-02-06,2008-02-06,0,14.8,21.1,7.6,"2008-2009",7.8,445.9
"RIR",2008-02-07,2008-02-07,0,15.1,22.6,7.9,"2008-2009",8.1,454
"RIR",2008-02-08,2008-02-08,0,17.5,23,10.3,"2008-2009",10.5,464.5
"RIR",2008-02-09,2008-02-09,9.8,19.7,23.8,14.8,"2008-2009",12.7,477.2
"RIR",2008-02-10,2008-02-10,6.6,19.8,26,16.7,"2008-2009",12.8,490
"RIR",2008-02-11,2008-02-11,0,19.1,27.8,9.9,"2008-2009",12.1,502.1
"RIR",2008-02-12,2008-02-12,0,17.6,23.6,12.7,"2008-2009",10.6,512.7
"RIR",2008-02-13,2008-02-13,0,18.1,23.2,13.3,"2008-2009",11.1,523.8
"RIR",2008-02-14,2008-02-14,0,18.2,23.8,11.5,"2008-2009",11.2,535
"RIR",2008-02-15,2008-02-15,0.4,13.1,18.8,7.3,"2008-2009",6.1,541.1
"RIR",2008-02-16,2008-02-16,0,15.3,22.1,10.7,"2008-2009",8.3,549.4
"RIR",2008-02-17,2008-02-17,0,18.6,26.6,10.9,"2008-2009",11.6,561
"RIR",2008-02-18,2008-02-18,0,17.5,23,12.7,"2008-2009",10.5,571.5
"RIR",2008-02-19,2008-02-19,0,17.1,22.9,10.6,"2008-2009",10.1,581.6
"RIR",2008-02-20,2008-02-20,0,18,23.8,11.1,"2008-2009",11,592.6
"RIR",2008-02-21,2008-02-21,0,20.1,26,15.3,"2008-2009",13.1,605.7
"RIR",2008-02-22,2008-02-22,6.6,19.5,23.9,16.5,"2008-2009",12.5,618.2
"RIR",2008-02-23,2008-02-23,23.8,18.2,20.5,16.9,"2008-2009",11.2,629.4
"RIR",2008-02-24,2008-02-24,0,17.1,23.7,9.9,"2008-2009",10.1,639.5
"RIR",2008-02-25,2008-02-25,0,16.3,23,10.1,"2008-2009",9.3,648.8
"RIR",2008-02-26,2008-02-26,0,16.5,25.4,8.2,"2008-2009",9.5,658.3
"RIR",2008-02-27,2008-02-27,0,16.7,22.9,11.1,"2008-2009",9.7,668
"RIR",2008-02-28,2008-02-28,0,17,22.6,10.3,"2008-2009",10,678
"RIR",2008-02-29,2008-02-29,0.6,18.8,22.6,13.4,"2008-2009",11.8,689.8
"RIR",2008-03-01,2008-03-01,51.8,17,18.6,12.2,"2008-2009",10,699.8
"RIR",2008-03-02,2008-03-02,13.4,17,22.8,11.6,"2008-2009",10,709.8
"RIR",2008-03-03,2008-03-03,0,13.4,16.9,10.4,"2008-2009",6.4,716.2
"RIR",2008-03-04,2008-03-04,0,12.7,18.4,7,"2008-2009",5.7,721.9
"RIR",2008-03-05,2008-03-05,2.2,17.1,23.8,11.6,"2008-2009",10.1,732
"RIR",2008-03-06,2008-03-06,0,13.5,17.6,7.8,"2008-2009",6.5,738.5
"RIR",2008-03-07,2008-03-07,0,14,22.1,6.9,"2008-2009",7,745.5
"RIR",2008-03-08,2008-03-08,0,16.8,23.3,11.3,"2008-2009",9.8,755.3
"RIR",2008-03-09,2008-03-09,0,16.3,24.7,8.7,"2008-2009",9.3,764.6
"RIR",2008-03-10,2008-03-10,0,12.8,19.7,5,"2008-2009",5.8,770.4
"RIR",2008-03-11,2008-03-11,0,15.7,21.1,8.3,"2008-2009",8.7,779.1
"RIR",2008-03-12,2008-03-12,0,18.4,25.5,14.2,"2008-2009",11.4,790.5
"RIR",2008-03-13,2008-03-13,0,16.5,22.2,11.7,"2008-2009",9.5,800
"RIR",2008-03-14,2008-03-14,0,16.9,23.9,10.1,"2008-2009",9.9,809.9
"RIR",2008-03-15,2008-03-15,0,17.2,24.9,10.6,"2008-2009",10.2,820.1
"RIR",2008-03-16,2008-03-16,0,17.5,25.7,11.7,"2008-2009",10.5,830.6
"RIR",2008-03-17,2008-03-17,0,15.7,21.6,9.9,"2008-2009",8.7,839.3
"RIR",2008-03-18,2008-03-18,0,16.6,22.9,11,"2008-2009",9.6,848.9
"RIR",2008-03-19,2008-03-19,0,18.4,22.4,13.1,"2008-2009",11.4,860.3
"RIR",2008-03-20,2008-03-20,0,18.4,22.6,15.4,"2008-2009",11.4,871.7
