"Station.Id","Start.Date","Stop.Date","Rain.Total","Temperature.Dry.Bulb.Mean","Temperature.Dry.Bulb.Maximum","Temperature.Dry.Bulb.Minimum","Season","GDD","CGDD"
"CLD",2014-04-28,2014-04-28,0.2,9.1,12.7,4.4,"2014-2015",2.1,64.4
"CLD",2014-04-29,2014-04-29,0,4.9,14.5,NA,"2014-2015",0,64.4
"CLD",2014-04-30,2014-04-30,0,3.1,14.2,NA,"2014-2015",0,64.4
"CLD",2014-05-01,2014-05-01,0,3.8,14,NA,"2014-2015",0,64.4
"CLD",2014-05-02,2014-05-02,0,6.3,16.2,NA,"2014-2015",0,64.4
"CLD",2014-05-03,2014-05-03,0,9.5,21.4,1.3,"2014-2015",2.5,66.9
"CLD",2014-05-04,2014-05-04,0,9.6,13.6,4.6,"2014-2015",2.6,69.5
"CLD",2014-05-05,2014-05-05,6.2,13.8,18,9.2,"2014-2015",6.8,76.3
"CLD",2014-05-06,2014-05-06,0,12.4,19.6,2.8,"2014-2015",5.4,81.7
"CLD",2014-05-07,2014-05-07,14,8.1,11.1,2.8,"2014-2015",1.1,82.8
"CLD",2014-05-08,2014-05-08,2.2,7.4,9.4,4.2,"2014-2015",0.4,83.2
"CLD",2014-05-09,2014-05-09,0,6.6,12.3,NA,"2014-2015",0,83.2
"CLD",2014-05-10,2014-05-10,0,3.8,13.1,NA,"2014-2015",0,83.2
"CLD",2014-05-11,2014-05-11,0,6.2,13.4,NA,"2014-2015",0,83.2
"CLD",2014-05-12,2014-05-12,5,9.6,16.2,4.5,"2014-2015",2.6,85.8
"CLD",2014-05-13,2014-05-13,1.2,7.4,9.7,5.4,"2014-2015",0.4,86.2
"CLD",2014-05-14,2014-05-14,0,6.7,10.5,2.5,"2014-2015",0,86.2
"CLD",2014-05-15,2014-05-15,0,4.5,13.7,NA,"2014-2015",0,86.2
"CLD",2014-05-16,2014-05-16,0,7.1,12.9,NA,"2014-2015",0.0999999999999996,86.3
"CLD",2014-05-17,2014-05-17,0,8.3,15.8,3.1,"2014-2015",1.3,87.6
"CLD",2014-05-18,2014-05-18,0,9.6,20.8,0.7,"2014-2015",2.6,90.2
"CLD",2014-05-19,2014-05-19,0,7.5,12.6,1,"2014-2015",0.5,90.7
"CLD",2014-05-20,2014-05-20,6.2,11.6,20.3,4.8,"2014-2015",4.6,95.3
"CLD",2014-05-21,2014-05-21,0.6,4.7,13.2,NA,"2014-2015",0,95.3
"CLD",2014-05-22,2014-05-22,7.8,10.6,16.4,NA,"2014-2015",3.6,98.9
"CLD",2014-05-23,2014-05-23,3.4,9.9,14.6,2.7,"2014-2015",2.9,101.8
"CLD",2014-05-24,2014-05-24,2.8,7.3,16.3,NA,"2014-2015",0.3,102.1
"CLD",2014-05-25,2014-05-25,13.8,3.9,7.2,0.6,"2014-2015",0,102.1
"CLD",2014-05-26,2014-05-26,1,1.8,8.6,NA,"2014-2015",0,102.1
"CLD",2014-05-27,2014-05-27,0,7,13.4,NA,"2014-2015",0,102.1
"CLD",2014-05-28,2014-05-28,1.2,14,18.2,6.5,"2014-2015",7,109.1
"CLD",2014-05-29,2014-05-29,1.8,1.9,10,NA,"2014-2015",0,109.1
"RXE",2013-06-30,2013-06-30,0,5.7,10.6,NA,"2013-2014",0,874.3
"RXE",2013-07-01,2013-07-01,0.6,12.4,16.4,8.2,"2013-2014",5.4,879.7
"RXE",2013-07-02,2013-07-02,0,12.9,15.9,8.4,"2013-2014",5.9,885.6
"RXE",2013-07-03,2013-07-03,6.8,2.5,8.4,NA,"2013-2014",0,885.6
"RXE",2013-07-04,2013-07-04,0,9.5,13.5,NA,"2013-2014",2.5,888.1
"RXE",2013-07-05,2013-07-05,1.7,10.2,13.7,4,"2013-2014",3.2,891.3
"RXE",2013-07-06,2013-07-06,1.3,7.3,13.5,3.9,"2013-2014",0.3,891.6
"RXE",2013-07-07,2013-07-07,1.4,5,10.9,0.1,"2013-2014",0,891.6
"RXE",2013-07-08,2013-07-08,0,3.3,7.6,NA,"2013-2014",0,891.6
"RXE",2013-07-09,2013-07-09,0,3.5,7.6,NA,"2013-2014",0,891.6
"RXE",2013-07-10,2013-07-10,0,2.2,7.6,NA,"2013-2014",0,891.6
"RXE",2013-07-11,2013-07-11,0,NA,6.9,NA,"2013-2014",NA,891.6
"RXE",2013-07-12,2013-07-12,0,NA,5.5,NA,"2013-2014",NA,891.6
"RXE",2013-07-13,2013-07-13,3.4,2.8,5.1,NA,"2013-2014",0,891.6
"RXE",2013-07-14,2013-07-14,0.3,4.6,6.7,1.8,"2013-2014",0,891.6
"RXE",2013-07-15,2013-07-15,0,4,9.5,NA,"2013-2014",0,891.6
"RXE",2013-07-16,2013-07-16,0,7.1,9.5,2.8,"2013-2014",0.0999999999999996,891.7
"RXE",2013-07-17,2013-07-17,0,10,14.7,6.3,"2013-2014",3,894.7
"RXE",2013-07-18,2013-07-18,0,9,12.8,6.4,"2013-2014",2,896.7
"RXE",2013-07-19,2013-07-19,0,6,11.9,1.7,"2013-2014",0,896.7
"RXE",2013-07-20,2013-07-20,0,10.2,12.7,3.4,"2013-2014",3.2,899.9
"RXE",2013-07-21,2013-07-21,0,11.6,16.1,5.9,"2013-2014",4.6,904.5
"RXE",2013-07-22,2013-07-22,0,7.6,17.2,NA,"2013-2014",0.6,905.1
"RXE",2013-07-23,2013-07-23,0,6.2,11.1,0.2,"2013-2014",0,905.1
"RXE",2013-07-24,2013-07-24,0,5.7,13.8,NA,"2013-2014",0,905.1
"RXE",2013-07-25,2013-07-25,0,5.3,13.8,NA,"2013-2014",0,905.1
"RXE",2013-07-26,2013-07-26,0,9,16.1,0.4,"2013-2014",2,907.1
"RXE",2013-07-27,2013-07-27,0,6.4,14.4,1.2,"2013-2014",0,907.1
"RXE",2013-07-28,2013-07-28,0,8.3,16.5,1.4,"2013-2014",1.3,908.4
"RXE",2013-07-29,2013-07-29,0,4.6,12.7,NA,"2013-2014",0,908.4
"RXE",2013-07-30,2013-07-30,0,9,13.9,2.2,"2013-2014",2,910.4
"RXE",2013-07-31,2013-07-31,0.5,6.6,10.6,3.2,"2013-2014",0,910.4
"RXE",2013-08-01,2013-08-01,0.1,5.5,13,NA,"2013-2014",0,910.4
"RXE",2013-08-02,2013-08-02,0,7.9,11.9,0.5,"2013-2014",0.9,911.3
"RXE",2013-08-03,2013-08-03,0,8,11.5,5.2,"2013-2014",1,912.3
"RXE",2013-08-04,2013-08-04,0.1,7.1,13.3,1.2,"2013-2014",0.0999999999999996,912.4
"RXE",2013-08-05,2013-08-05,0,7.2,14.1,2.2,"2013-2014",0.2,912.6
"RXE",2013-08-06,2013-08-06,0,4.4,14.5,NA,"2013-2014",0,912.6
"RXE",2013-08-07,2013-08-07,0,6.4,15,NA,"2013-2014",0,912.6
"RXE",2013-08-08,2013-08-08,0,3.6,13.1,NA,"2013-2014",0,912.6
"RXE",2013-08-09,2013-08-09,0,5.9,9.6,NA,"2013-2014",0,912.6
"RXE",2013-08-10,2013-08-10,0,8.1,10.5,3.2,"2013-2014",1.1,913.7
"RXE",2013-08-11,2013-08-11,1.2,9.4,15.1,4.6,"2013-2014",2.4,916.1
"RXE",2013-08-12,2013-08-12,1.1,4.5,9.9,NA,"2013-2014",0,916.1
"RXE",2013-08-13,2013-08-13,0.9,6.5,10.2,2.5,"2013-2014",0,916.1
"RXE",2013-08-14,2013-08-14,0,10.5,14.7,7,"2013-2014",3.5,919.6
"RXE",2013-08-15,2013-08-15,0,10.9,16,7.1,"2013-2014",3.9,923.5
"RXE",2013-08-16,2013-08-16,0.1,8.6,11.9,6.1,"2013-2014",1.6,925.1
"RXE",2013-08-17,2013-08-17,0,8,9.9,5.6,"2013-2014",1,926.1
"RXE",2013-08-18,2013-08-18,0,10.2,15.9,5,"2013-2014",3.2,929.3
"RXE",2013-08-19,2013-08-19,0,8.8,15.1,1.8,"2013-2014",1.8,931.1
"RXE",2013-08-20,2013-08-20,0,9.6,15.6,5.2,"2013-2014",2.6,933.7
"RXE",2013-08-21,2013-08-21,0,8.1,13.8,2.8,"2013-2014",1.1,934.8
"RXE",2013-08-22,2013-08-22,0,9.2,16.5,3.7,"2013-2014",2.2,937
"RXE",2013-08-23,2013-08-23,0,8.6,13.9,2.8,"2013-2014",1.6,938.6
"RXE",2013-08-24,2013-08-24,0,8.9,11.9,5.8,"2013-2014",1.9,940.5
"RXE",2013-08-25,2013-08-25,0,9.2,15.7,4,"2013-2014",2.2,942.7
"RXE",2013-08-26,2013-08-26,0,5.8,14.8,NA,"2013-2014",0,942.7
"RXE",2013-08-27,2013-08-27,0,8.7,16.2,0.8,"2013-2014",1.7,944.4
"RXE",2013-08-28,2013-08-28,0.7,6.6,14.9,1.2,"2013-2014",0,944.4
"RXE",2013-08-29,2013-08-29,0,7.2,11.7,2.8,"2013-2014",0.2,944.6
"RXE",2013-08-30,2013-08-30,0,6,13.9,NA,"2013-2014",0,944.6
"RXE",2013-08-31,2013-08-31,0,4.8,16.3,NA,"2013-2014",0,944.6
"RXE",2013-09-01,2013-09-01,0,6.2,13.7,NA,"2013-2014",0,944.6
"RXE",2013-09-02,2013-09-02,0,7.6,16.5,1.5,"2013-2014",0.6,945.2
"RXE",2013-09-03,2013-09-03,2.3,10.2,18.5,4.8,"2013-2014",3.2,948.4
"RXE",2013-09-04,2013-09-04,1.2,4.6,6.8,3.1,"2013-2014",0,948.4
"RXE",2013-09-05,2013-09-05,0,8.1,13.5,3.4,"2013-2014",1.1,949.5
"RXE",2013-09-06,2013-09-06,0,10.1,16.2,2.9,"2013-2014",3.1,952.6
"RXE",2013-09-07,2013-09-07,2.7,9.7,18,0.2,"2013-2014",2.7,955.3
"RXE",2013-09-08,2013-09-08,2,9.2,15.5,2,"2013-2014",2.2,957.5
"RXE",2013-09-09,2013-09-09,0,10.1,13.9,5,"2013-2014",3.1,960.6
"RXE",2013-09-10,2013-09-10,11,10.1,15.1,5.7,"2013-2014",3.1,963.7
"RXE",2013-09-11,2013-09-11,0.7,9.8,17.9,0.9,"2013-2014",2.8,966.5
"RXE",2013-09-12,2013-09-12,0,4.7,11.6,NA,"2013-2014",0,966.5
"RXE",2013-09-13,2013-09-13,0,4.3,11.1,NA,"2013-2014",0,966.5
"RXE",2013-09-14,2013-09-14,0.4,5.6,11.5,2.1,"2013-2014",0,966.5
"RXE",2013-09-15,2013-09-15,0,3.1,10,NA,"2013-2014",0,966.5
"RXE",2013-09-16,2013-09-16,0,7,12.4,2.7,"2013-2014",0,966.5
"RXE",2013-09-17,2013-09-17,0,3.2,10.3,NA,"2013-2014",0,966.5
"RXE",2013-09-18,2013-09-18,0,6.3,15.1,NA,"2013-2014",0,966.5
"RXE",2013-09-19,2013-09-19,1.5,8.1,11.1,4.8,"2013-2014",1.1,967.6
"RXE",2013-09-20,2013-09-20,0,9.5,15.2,3.9,"2013-2014",2.5,970.1
"RXE",2013-09-21,2013-09-21,0,10.1,19.3,1.3,"2013-2014",3.1,973.2
"RXE",2013-09-22,2013-09-22,0,11.5,17.3,6.1,"2013-2014",4.5,977.7
"RXE",2013-09-23,2013-09-23,0.2,10.2,15.3,6.2,"2013-2014",3.2,980.9
"RXE",2013-09-24,2013-09-24,0,10,17.2,3.5,"2013-2014",3,983.9
"RXE",2013-09-25,2013-09-25,0,9.6,15.3,4.3,"2013-2014",2.6,986.5
"RXE",2013-09-26,2013-09-26,3.8,8.5,15.5,1,"2013-2014",1.5,988
"RXE",2013-09-27,2013-09-27,0.6,10.7,18.2,6.6,"2013-2014",3.7,991.7
"RXE",2013-09-28,2013-09-28,1.1,8.5,14.2,6.3,"2013-2014",1.5,993.2
"RXE",2013-09-29,2013-09-29,0.2,8.4,13.6,2.9,"2013-2014",1.4,994.6
"RXE",2013-09-30,2013-09-30,0.1,13.1,17.1,6,"2013-2014",6.1,1000.7
"RXE",2013-10-01,2013-10-01,0,16,21,12.6,"2013-2014",9,1009.7
"RXE",2013-10-02,2013-10-02,0,11.3,19.3,2.7,"2013-2014",4.3,1014
"RXE",2013-10-03,2013-10-03,0,12.3,21.4,3.8,"2013-2014",5.3,1019.3
"RXE",2013-10-04,2013-10-04,7.1,11.4,15.8,9.1,"2013-2014",4.4,1023.7
"RXE",2013-10-05,2013-10-05,0.1,14.1,20.1,9.4,"2013-2014",7.1,1030.8
"RXE",2013-10-06,2013-10-06,0,14.2,21.8,8.2,"2013-2014",7.2,1038
"RXE",2013-10-07,2013-10-07,0,7.8,13.1,4,"2013-2014",0.8,1038.8
"RXE",2013-10-08,2013-10-08,1.4,6.8,12.6,3.8,"2013-2014",0,1038.8
"RXE",2013-10-09,2013-10-09,0,7.6,13,1.5,"2013-2014",0.6,1039.4
"RXE",2013-10-10,2013-10-10,1,6.7,13.7,NA,"2013-2014",0,1039.4
"RXE",2013-10-11,2013-10-11,0.9,8.1,15.3,1.1,"2013-2014",1.1,1040.5
"RXE",2013-10-12,2013-10-12,0,8.2,13.9,0.9,"2013-2014",1.2,1041.7
"RXE",2013-10-13,2013-10-13,0.8,16,22.7,10.5,"2013-2014",9,1050.7
"RXE",2013-10-14,2013-10-14,8.5,5.7,12.6,0.2,"2013-2014",0,1050.7
"RXE",2013-10-15,2013-10-15,1.2,4.5,12.7,NA,"2013-2014",0,1050.7
"RXE",2013-10-16,2013-10-16,0,12,17.8,5.3,"2013-2014",5,1055.7
"RXE",2013-10-17,2013-10-17,7.3,16.1,20.1,12.1,"2013-2014",9.1,1064.8
"RXE",2013-10-18,2013-10-18,5.2,8.9,16.2,1.8,"2013-2014",1.9,1066.7
"RXE",2013-10-19,2013-10-19,0,14.6,21.1,7.8,"2013-2014",7.6,1074.3
"RXE",2013-10-20,2013-10-20,0,16.2,19.4,12.5,"2013-2014",9.2,1083.5
"RXE",2013-10-21,2013-10-21,2,13.1,18,8.2,"2013-2014",6.1,1089.6
"RXE",2013-10-22,2013-10-22,0.7,8.4,16,0.2,"2013-2014",1.4,1091
"RXE",2013-10-23,2013-10-23,1.7,11.8,17.3,8,"2013-2014",4.8,1095.8
"RXE",2013-10-24,2013-10-24,0,17.6,25.1,9.7,"2013-2014",10.6,1106.4
"RXE",2013-10-25,2013-10-25,0,11,17.2,4.7,"2013-2014",4,1110.4
"RXE",2013-10-26,2013-10-26,4,8.9,17.4,0.5,"2013-2014",1.9,1112.3
"RXE",2013-10-27,2013-10-27,0,5.5,12.1,NA,"2013-2014",0,1112.3
"RXE",2013-10-28,2013-10-28,0,9.3,15.9,3,"2013-2014",2.3,1114.6
"RXE",2013-10-29,2013-10-29,0,10.4,19.9,0.2,"2013-2014",3.4,1118
"RXE",2013-10-30,2013-10-30,0,11.6,20.7,1.5,"2013-2014",4.6,1122.6
"RXE",2013-10-31,2013-10-31,4.4,8.7,16.7,1.7,"2013-2014",1.7,1124.3
"RXE",2013-11-01,2013-11-01,0.9,6.3,13.8,0.1,"2013-2014",0,1124.3
"RXE",2013-11-02,2013-11-02,0,12.8,20,4.8,"2013-2014",5.8,1130.1
"RXE",2013-11-03,2013-11-03,0,16.1,22.5,11.7,"2013-2014",9.1,1139.2
"RXE",2013-11-04,2013-11-04,0,14.8,21.6,9,"2013-2014",7.8,1147
"RXE",2013-11-05,2013-11-05,0.9,13.6,20.5,8.9,"2013-2014",6.6,1153.6
"RXE",2013-11-06,2013-11-06,0,14.2,22.9,6.1,"2013-2014",7.2,1160.8
"RXE",2013-11-07,2013-11-07,0,17.5,27.5,9.9,"2013-2014",10.5,1171.3
"RXE",2013-11-08,2013-11-08,0,9.5,15.6,6.9,"2013-2014",2.5,1173.8
"RXE",2013-11-09,2013-11-09,0,14.2,19.3,8.8,"2013-2014",7.2,1181
"RXE",2013-11-10,2013-11-10,0,13.2,26.3,8.8,"2013-2014",6.2,1187.2
"RXE",2013-11-11,2013-11-11,0,11,15.5,7.8,"2013-2014",4,1191.2
"RXE",2013-11-12,2013-11-12,0,11.7,19.5,3,"2013-2014",4.7,1195.9
"RXE",2013-11-13,2013-11-13,0,15.8,23.6,5.8,"2013-2014",8.8,1204.7
"RXE",2013-11-14,2013-11-14,0,14.4,19.4,8.8,"2013-2014",7.4,1212.1
"RXE",2013-11-15,2013-11-15,0,18.2,25.2,12.4,"2013-2014",11.2,1223.3
"RXE",2013-11-16,2013-11-16,2.6,13.5,21.4,9.7,"2013-2014",6.5,1229.8
"RXE",2013-11-17,2013-11-17,0.6,13.8,18,10.4,"2013-2014",6.8,1236.6
"RXE",2013-11-18,2013-11-18,0,15.3,20,12,"2013-2014",8.3,1244.9
"RXE",2013-11-19,2013-11-19,0,18.2,28.6,6.1,"2013-2014",11.2,1256.1
"RXE",2013-11-20,2013-11-20,2,19.5,26.8,11.7,"2013-2014",12.5,1268.6
"RXE",2013-11-21,2013-11-21,0.8,11.2,14.4,9.4,"2013-2014",4.2,1272.8
"RXE",2013-11-22,2013-11-22,0,13.3,19.9,5.2,"2013-2014",6.3,1279.1
"RXE",2013-11-23,2013-11-23,0,15.8,22.8,10.5,"2013-2014",8.8,1287.9
"RXE",2013-11-24,2013-11-24,9.5,13.7,19.4,6.7,"2013-2014",6.7,1294.6
"RXE",2013-11-25,2013-11-25,3.8,8.1,9.5,6.5,"2013-2014",1.1,1295.7
"RXE",2013-11-26,2013-11-26,0,9.7,14.2,7,"2013-2014",2.7,1298.4
"RXE",2013-11-27,2013-11-27,0,14,21.5,7,"2013-2014",7,1305.4
"RXE",2013-11-28,2013-11-28,0,17.6,24.5,12.4,"2013-2014",10.6,1316
"RXE",2013-11-29,2013-11-29,0,15.1,24.7,8.8,"2013-2014",8.1,1324.1
"RXE",2013-11-30,2013-11-30,1.6,9.4,14.4,3.1,"2013-2014",2.4,1326.5
"RXE",2013-12-01,2013-12-01,0,8.7,14.9,1.8,"2013-2014",1.7,1328.2
"RXE",2013-12-02,2013-12-02,0,13.8,21.5,5.1,"2013-2014",6.8,1335
"RXE",2013-12-03,2013-12-03,0,15.4,24.2,6,"2013-2014",8.4,1343.4
"RXE",2013-12-04,2013-12-04,0,18.4,26.4,10.5,"2013-2014",11.4,1354.8
"RXE",2013-12-05,2013-12-05,0,20.8,30.7,11.2,"2013-2014",13.8,1368.6
"RXE",2013-12-06,2013-12-06,0,21.9,29.3,13.6,"2013-2014",14.9,1383.5
"RXE",2013-12-07,2013-12-07,2.3,15.8,23,10.5,"2013-2014",8.8,1392.3
"RXE",2013-12-08,2013-12-08,0.1,10.4,12.8,5.5,"2013-2014",3.4,1395.7
"RXE",2013-12-09,2013-12-09,1.5,14.5,20.2,11.2,"2013-2014",7.5,1403.2
"RXE",2013-12-10,2013-12-10,0.9,15.6,22.1,12,"2013-2014",8.6,1411.8
"RXE",2013-12-11,2013-12-11,0,15.6,23.1,8.1,"2013-2014",8.6,1420.4
"RXE",2013-12-12,2013-12-12,1.3,14.1,23.2,9.5,"2013-2014",7.1,1427.5
"RXE",2013-12-13,2013-12-13,0,15,21.2,6,"2013-2014",8,1435.5
"RXE",2013-12-14,2013-12-14,0.9,17.5,25.6,13,"2013-2014",10.5,1446
"RXE",2013-12-15,2013-12-15,2.2,14.9,20.2,11.8,"2013-2014",7.9,1453.9
"RXE",2013-12-16,2013-12-16,0.6,12.9,22.1,8.2,"2013-2014",5.9,1459.8
"RXE",2013-12-17,2013-12-17,0.1,12.2,16.2,8.5,"2013-2014",5.2,1465
"RXE",2013-12-18,2013-12-18,0.5,12.3,20,8.4,"2013-2014",5.3,1470.3
"RXE",2013-12-19,2013-12-19,0,11.1,16.4,4.8,"2013-2014",4.1,1474.4
"RXE",2013-12-20,2013-12-20,12.5,19.8,27.7,10.9,"2013-2014",12.8,1487.2
"RXE",2013-12-21,2013-12-21,21,7.8,12.4,3.7,"2013-2014",0.8,1488
"RXE",2013-12-22,2013-12-22,0,10.5,16.2,3.3,"2013-2014",3.5,1491.5
"RXE",2013-12-23,2013-12-23,9.7,13.8,18.3,10.7,"2013-2014",6.8,1498.3
"RXE",2013-12-24,2013-12-24,1,16.9,23.9,12,"2013-2014",9.9,1508.2
"RXE",2013-12-25,2013-12-25,3.9,12.6,14.7,10.4,"2013-2014",5.6,1513.8
"RXE",2013-12-26,2013-12-26,0.2,13.3,16.7,9.4,"2013-2014",6.3,1520.1
"RXE",2013-12-27,2013-12-27,0,17.2,25.1,8.9,"2013-2014",10.2,1530.3
"RXE",2013-12-28,2013-12-28,0,19,27.3,10.4,"2013-2014",12,1542.3
"RXE",2013-12-29,2013-12-29,5.9,19,27.4,14.3,"2013-2014",12,1554.3
"RXE",2013-12-30,2013-12-30,0.7,14.7,21.3,6.9,"2013-2014",7.7,1562
"RXE",2013-12-31,2013-12-31,0.1,15.1,21.9,9.6,"2013-2014",8.1,1570.1
"RXE",2014-01-01,2014-01-01,2.1,13.3,17,9.4,"2014-2015",6.3,6.3
"RXE",2014-01-02,2014-01-02,0.9,15.4,21,10.6,"2014-2015",8.4,14.7
"RXE",2014-01-03,2014-01-03,0,13.9,24.6,5.1,"2014-2015",6.9,21.6
"RXE",2014-01-04,2014-01-04,0.2,16.2,23.6,9.4,"2014-2015",9.2,30.8
"RXE",2014-01-05,2014-01-05,0,16.5,22,7.7,"2014-2015",9.5,40.3
"RXE",2014-01-06,2014-01-06,0,15,21.4,8.6,"2014-2015",8,48.3
"RXE",2014-01-07,2014-01-07,21,12,16.5,8.9,"2014-2015",5,53.3
"RXE",2014-01-08,2014-01-08,0.4,10.1,12.9,7.4,"2014-2015",3.1,56.4
"RXE",2014-01-09,2014-01-09,0,12.4,18.8,8.7,"2014-2015",5.4,61.8
"RXE",2014-01-10,2014-01-10,0,14,19.1,10.1,"2014-2015",7,68.8
"RXE",2014-01-11,2014-01-11,0,19,24.9,12.4,"2014-2015",12,80.8
"RXE",2014-01-12,2014-01-12,9.8,11,17.2,7.2,"2014-2015",4,84.8
"RXE",2014-01-13,2014-01-13,0,10.2,15.7,3.3,"2014-2015",3.2,88
"RXE",2014-01-14,2014-01-14,0,10.5,16.2,3.3,"2014-2015",3.5,91.5
"RXE",2014-01-15,2014-01-15,0.1,22.9,31.4,12.4,"2014-2015",15.9,107.4
"RXE",2014-01-16,2014-01-16,2,13,22.6,7.1,"2014-2015",6,113.4
"RXE",2014-01-17,2014-01-17,1.2,9.1,12.2,4.2,"2014-2015",2.1,115.5
"RXE",2014-01-18,2014-01-18,0,16.6,21.5,8.7,"2014-2015",9.6,125.1
"RXE",2014-01-19,2014-01-19,0,12.4,20.8,2.2,"2014-2015",5.4,130.5
"RXE",2014-01-20,2014-01-20,0,14.6,19.8,10.7,"2014-2015",7.6,138.1
"RXE",2014-01-21,2014-01-21,0,14.1,16.7,8.6,"2014-2015",7.1,145.2
"RXE",2014-01-22,2014-01-22,1.8,14.7,24,8.7,"2014-2015",7.7,152.9
"RXE",2014-01-23,2014-01-23,0,12.1,17,6.3,"2014-2015",5.1,158
"RXE",2014-01-24,2014-01-24,0,13,18.7,6.3,"2014-2015",6,164
"RXE",2014-01-25,2014-01-25,0.6,19.1,24.4,11.8,"2014-2015",12.1,176.1
"RXE",2014-01-26,2014-01-26,2.4,9.5,12.4,6.3,"2014-2015",2.5,178.6
"RXE",2014-01-27,2014-01-27,0,14.5,20.2,10.4,"2014-2015",7.5,186.1
"RXE",2014-01-28,2014-01-28,0,17.3,24.8,9.9,"2014-2015",10.3,196.4
"RXE",2014-01-29,2014-01-29,0,18.8,26.1,10.9,"2014-2015",11.8,208.2
"RXE",2014-01-30,2014-01-30,0,11.4,15.7,4,"2014-2015",4.4,212.6
"RXE",2014-01-31,2014-01-31,0,16.3,22.8,9.1,"2014-2015",9.3,221.9
"RXE",2014-02-01,2014-02-01,0,11.2,15.3,3.8,"2014-2015",4.2,226.1
"RXE",2014-02-02,2014-02-02,0,16.5,23.5,7,"2014-2015",9.5,235.6
"RXE",2014-02-03,2014-02-03,0,17.5,24.9,9,"2014-2015",10.5,246.1
"RXE",2014-02-04,2014-02-04,0,17.4,25,10,"2014-2015",10.4,256.5
"RXE",2014-02-05,2014-02-05,0,9.6,15.7,1.9,"2014-2015",2.6,259.1
"RXE",2014-02-06,2014-02-06,0,14.6,23.4,5.4,"2014-2015",7.6,266.7
"RXE",2014-02-07,2014-02-07,0,17.4,25.8,9.2,"2014-2015",10.4,277.1
"RXE",2014-02-08,2014-02-08,0,13.2,15.8,11.1,"2014-2015",6.2,283.3
"RXE",2014-02-09,2014-02-09,0,13.6,20.7,5,"2014-2015",6.6,289.9
"RXE",2014-02-10,2014-02-10,0,19,26.9,10.2,"2014-2015",12,301.9
"RXE",2014-02-11,2014-02-11,11.8,14.3,18.6,10.7,"2014-2015",7.3,309.2
"RXE",2014-02-12,2014-02-12,0.6,13.1,17,11.1,"2014-2015",6.1,315.3
"RXE",2014-02-13,2014-02-13,0.1,14.6,18.2,11.9,"2014-2015",7.6,322.9
"RXE",2014-02-14,2014-02-14,0.1,13.8,18.8,11,"2014-2015",6.8,329.7
"RXE",2014-02-15,2014-02-15,0,14.1,18.1,11.3,"2014-2015",7.1,336.8
"RXE",2014-02-16,2014-02-16,0,20.8,27.8,12.4,"2014-2015",13.8,350.6
"RXE",2014-02-17,2014-02-17,0,18.5,24.1,11.4,"2014-2015",11.5,362.1
"RXE",2014-02-18,2014-02-18,0,17.3,23.8,13.6,"2014-2015",10.3,372.4
"RXE",2014-02-19,2014-02-19,0,20.6,28.2,14.2,"2014-2015",13.6,386
"RXE",2014-02-20,2014-02-20,0,22.7,32.7,14.6,"2014-2015",15.7,401.7
"RXE",2014-02-21,2014-02-21,0,21.8,29.4,16.5,"2014-2015",14.8,416.5
"RXE",2014-02-22,2014-02-22,0.7,16.4,27.1,4.4,"2014-2015",9.4,425.9
"RXE",2014-02-23,2014-02-23,0.9,8,15.2,1.1,"2014-2015",1,426.9
"RXE",2014-02-24,2014-02-24,0,12.5,25.1,1.5,"2014-2015",5.5,432.4
"RXE",2014-02-25,2014-02-25,0,12,17.9,4.8,"2014-2015",5,437.4
"RXE",2014-02-26,2014-02-26,0,14.8,23.9,5.3,"2014-2015",7.8,445.2
"RXE",2014-02-27,2014-02-27,0,16.7,22.9,10.2,"2014-2015",9.7,454.9
"RXE",2014-02-28,2014-02-28,1.1,8.3,11,5.5,"2014-2015",1.3,456.2
"RXE",2014-03-01,2014-03-01,0,9.9,16.7,4.2,"2014-2015",2.9,459.1
"RXE",2014-03-02,2014-03-02,4.9,10.9,20.2,5.2,"2014-2015",3.9,463
"RXE",2014-03-03,2014-03-03,3.5,7.9,10.3,6.1,"2014-2015",0.9,463.9
"RXE",2014-03-04,2014-03-04,0,8.8,11.9,5.7,"2014-2015",1.8,465.7
"RXE",2014-03-05,2014-03-05,0,11,17.8,4.6,"2014-2015",4,469.7
"RXE",2014-03-06,2014-03-06,0,13.7,18.5,6.6,"2014-2015",6.7,476.4
"RXE",2014-03-07,2014-03-07,6.7,14.7,22.8,9.9,"2014-2015",7.7,484.1
"RXE",2014-03-08,2014-03-08,0,13.2,19.9,9.6,"2014-2015",6.2,490.3
"RXE",2014-03-09,2014-03-09,0,13.7,17.8,10.3,"2014-2015",6.7,497
"RXE",2014-03-10,2014-03-10,0,12.9,15.3,10.6,"2014-2015",5.9,502.9
"RXE",2014-03-11,2014-03-11,0,12.8,20,5.6,"2014-2015",5.8,508.7
"RXE",2014-03-12,2014-03-12,0,16.3,26.8,6.7,"2014-2015",9.3,518
"RXE",2014-03-13,2014-03-13,0,12.9,23.2,3.3,"2014-2015",5.9,523.9
"RXE",2014-03-14,2014-03-14,0,12.8,21,4.8,"2014-2015",5.8,529.7
"RXE",2014-03-15,2014-03-15,0,17.4,24.1,7.2,"2014-2015",10.4,540.1
"RXE",2014-03-16,2014-03-16,0.1,16.4,21.8,9.8,"2014-2015",9.4,549.5
